edad,abandono,viajes,departamento,distancia_casa,educacion,carrera,satisfaccion_entorno,implicacion,nivel_laboral,puesto,satisfaccion_trabajo,estado_civil,salario_mes,num_empresas_anteriores,horas_extra,incremento_salario_porc,evaluacion,satisfaccion_companeros,nivel_acciones,anos_experiencia,num_formaciones_ult_ano,anos_compania,anos_desde_ult_promocion,anos_con_manager_actual,salario_anual,impacto_economico
41,No,Non-Travel,Sales,10,Universitaria,Life Sciences,Muy_Alta,Alta,2,Sales Executive,Alta,Single,6230,7,No,14,Alta,Muy_Alta,0,16,3,14,1,10,74760,15251.039999999999
35,No,Travel_Rarely,Sales,1,Universitaria,Marketing,Media,Alta,2,Sales Executive,Alta,Married,4717,9,No,11,Alta,Alta,0,15,2,11,6,9,56604,11547.215999999999
40,No,Travel_Rarely,Research & Development,6,Universitaria,Life Sciences,Media,Alta,4,Manufacturing Director,Alta,Single,13237,7,No,15,Alta,Alta,0,22,3,20,5,13,158844,33357.24
39,No,Travel_Frequently,Research & Development,8,Universitaria,Life Sciences,Alta,Alta,1,Laboratory Technician,Alta,Married,3755,1,No,11,Alta,Baja,1,8,3,8,0,7,45060,8876.82
31,No,Travel_Rarely,Sales,2,Universitaria,Life Sciences,Media,Alta,2,Sales Executive,Alta,Single,6582,4,Yes,13,Alta,Alta,0,10,2,6,0,5,78984,16586.64
42,No,Travel_Rarely,Research & Development,24,Universitaria,Medical,Muy_Alta,Alta,3,Manufacturing Director,Alta,Married,7406,1,Yes,21,Muy_Alta,Muy_Alta,1,10,5,10,5,8,88872,18663.12
45,No,Travel_Rarely,Sales,2,Universitaria,Other,Muy_Alta,Alta,2,Sales Executive,Alta,Married,4805,0,No,19,Alta,Media,1,9,3,8,3,7,57660,11762.64
26,Yes,Travel_Frequently,Human Resources,17,Universitaria,Life Sciences,Media,Alta,1,Human Resources,Alta,Divorced,2741,0,Yes,11,Alta,Media,1,8,2,7,1,0,32892,6479.724
29,No,Travel_Rarely,Research & Development,19,Universitaria,Technical Degree,Muy_Alta,Alta,2,Manufacturing Director,Alta,Divorced,4262,4,No,12,Alta,Media,2,8,2,3,1,2,51144,10433.376
33,No,Travel_Rarely,Research & Development,1,Master,Medical,Baja,Muy_Alta,4,Research Director,Muy_Alta,Divorced,16184,4,No,19,Alta,Alta,1,10,2,6,0,5,194208,40783.68
31,No,Travel_Rarely,Sales,7,Secundaria,Life Sciences,Alta,Media,3,Manager,Media,Divorced,11557,9,No,21,Muy_Alta,Alta,1,10,3,5,0,1,138684,29123.64
18,Yes,Travel_Frequently,Sales,5,Universitaria,Marketing,Media,Alta,1,Sales Representative,Alta,Single,1878,1,Yes,14,Alta,Muy_Alta,0,0,3,0,0,0,22536,3628.2960000000003
40,No,Non-Travel,Sales,28,Universitaria,Other,Alta,Baja,3,Sales Executive,Baja,Divorced,10932,3,No,15,Alta,Alta,1,20,2,1,0,1,131184,27548.64
41,No,Non-Travel,Research & Development,2,Secundaria,Other,Baja,Media,2,Healthcare Representative,Media,Single,6811,2,Yes,17,Alta,Baja,0,10,3,8,0,7,81732,17163.72
26,No,Travel_Rarely,Sales,29,Universitaria,Medical,Baja,Alta,2,Sales Executive,Alta,Divorced,4306,5,No,12,Alta,Baja,2,8,5,0,0,0,51672,10541.088
35,No,Travel_Rarely,Sales,1,Universitaria,Medical,Baja,Alta,2,Sales Executive,Alta,Single,4859,1,No,16,Alta,Muy_Alta,0,5,3,5,0,3,58308,11894.831999999999
34,No,Travel_Rarely,Sales,21,Master,Life Sciences,Muy_Alta,Muy_Alta,2,Sales Executive,Muy_Alta,Single,5337,1,No,12,Alta,Muy_Alta,0,10,3,10,5,7,64044,13064.975999999999
26,Yes,Travel_Rarely,Research & Development,24,Primaria,Technical Degree,Alta,Baja,1,Laboratory Technician,Baja,Single,2340,1,Yes,18,Alta,Media,0,1,3,1,0,0,28080,4520.88
37,No,Travel_Rarely,Research & Development,1,Universitaria,Technical Degree,Media,Alta,3,Manufacturing Director,Alta,Single,7491,4,No,17,Alta,Muy_Alta,0,12,3,6,1,2,89892,18877.32
46,No,Travel_Frequently,Research & Development,18,Universitaria,Medical,Baja,Alta,3,Healthcare Representative,Alta,Married,10527,5,No,11,Alta,Muy_Alta,0,28,3,2,1,2,126324,26528.039999999997
41,No,Travel_Rarely,Sales,2,Universitaria,Life Sciences,Media,Alta,4,Manager,Alta,Married,16595,7,No,16,Alta,Media,1,22,2,18,11,8,199140,41819.4
37,No,Non-Travel,Sales,9,Universitaria,Medical,Baja,Alta,3,Sales Executive,Alta,Divorced,8834,1,No,13,Alta,Muy_Alta,1,9,6,9,7,7,106008,22261.68
52,No,Travel_Rarely,Research & Development,6,Universitaria,Technical Degree,Muy_Alta,Alta,2,Research Scientist,Alta,Divorced,5577,3,Yes,12,Alta,Media,2,18,3,10,6,9,66924,13652.496
32,Yes,Non-Travel,Sales,11,Master,Other,Muy_Alta,Muy_Alta,2,Sales Executive,Muy_Alta,Married,4707,8,No,12,Alta,Muy_Alta,0,6,2,4,1,2,56484,11522.735999999999
24,No,Travel_Frequently,Sales,24,Universitaria,Medical,Muy_Alta,Alta,1,Sales Representative,Alta,Married,2400,0,No,13,Alta,Alta,2,3,3,2,2,1,28800,4636.8
38,No,Travel_Rarely,Research & Development,10,Universitaria,Medical,Alta,Alta,2,Healthcare Representative,Alta,Married,9824,3,No,19,Alta,Alta,1,18,4,1,0,0,117888,24756.48
37,No,Travel_Rarely,Research & Development,1,Universitaria,Life Sciences,Media,Alta,2,Manufacturing Director,Alta,Married,6447,6,No,12,Alta,Media,1,8,2,6,4,3,77364,16246.439999999999
49,No,Travel_Rarely,Research & Development,18,Secundaria,Life Sciences,Muy_Alta,Media,5,Research Director,Media,Divorced,19502,1,Yes,17,Alta,Alta,1,31,5,31,0,9,234024,49145.04
24,No,Travel_Rarely,Research & Development,23,Master,Medical,Media,Muy_Alta,1,Research Scientist,Muy_Alta,Married,2725,1,Yes,11,Alta,Media,2,6,3,6,1,4,32700,6441.900000000001
26,No,Travel_Rarely,Sales,28,Universitaria,Marketing,Baja,Alta,2,Sales Executive,Alta,Married,6272,1,No,20,Muy_Alta,Muy_Alta,2,6,5,5,1,4,75264,15805.439999999999
24,No,Travel_Rarely,Research & Development,17,Secundaria,Other,Muy_Alta,Media,1,Laboratory Technician,Media,Married,2127,1,No,21,Muy_Alta,Muy_Alta,1,1,2,1,0,0,25524,4109.3640000000005
50,No,Travel_Frequently,Human Resources,3,Universitaria,Medical,Baja,Alta,5,Manager,Alta,Married,18200,1,No,11,Alta,Alta,1,32,2,32,10,7,218400,45864.0
25,No,Travel_Rarely,Sales,13,Universitaria,Medical,Media,Alta,1,Sales Representative,Alta,Married,2096,1,No,11,Alta,Alta,0,7,1,7,0,6,25152,4049.472
24,Yes,Travel_Frequently,Research & Development,7,Universitaria,Life Sciences,Baja,Alta,1,Laboratory Technician,Alta,Married,2886,1,Yes,16,Alta,Muy_Alta,1,6,4,6,1,2,34632,6822.504
30,Yes,Travel_Frequently,Sales,12,Secundaria,Life Sciences,Media,Media,1,Sales Representative,Media,Married,2033,1,No,18,Alta,Alta,1,1,2,1,0,0,24396,3927.7560000000003
34,No,Travel_Rarely,Research & Development,1,Secundaria,Life Sciences,Media,Media,1,Research Scientist,Alta,Married,3622,1,Yes,13,Alta,Muy_Alta,1,6,3,6,1,3,43464,8562.408000000001
31,Yes,Travel_Rarely,Sales,13,Universitaria,Medical,Media,Alta,2,Sales Executive,Alta,Divorced,4233,2,No,17,Alta,Alta,0,9,2,3,1,2,50796,10362.384
35,No,Travel_Rarely,Research & Development,25,Universitaria,Other,Baja,Media,2,Laboratory Technician,Media,Single,3681,4,No,14,Alta,Muy_Alta,0,9,3,3,0,2,44172,8701.884
31,No,Travel_Rarely,Sales,6,Master,Medical,Baja,Muy_Alta,2,Sales Executive,Muy_Alta,Divorced,5460,4,No,22,Muy_Alta,Muy_Alta,2,13,4,7,5,7,65520,13366.08
27,No,Travel_Rarely,Research & Development,6,Secundaria,Medical,Baja,Media,1,Research Scientist,Media,Divorced,2187,0,No,12,Alta,Alta,2,6,5,5,0,3,26244,4225.284000000001
37,No,Travel_Rarely,Sales,2,Universitaria,Marketing,Muy_Alta,Alta,2,Sales Executive,Alta,Married,9602,4,Yes,11,Alta,Alta,1,17,3,3,1,0,115224,24197.04
20,No,Travel_Rarely,Research & Development,1,Secundaria,Life Sciences,Muy_Alta,Media,1,Research Scientist,Media,Single,2836,1,No,13,Alta,Muy_Alta,0,1,0,1,0,0,34032,6704.304
42,No,Travel_Rarely,Research & Development,2,Universitaria,Life Sciences,Alta,Alta,2,Healthcare Representative,Alta,Married,4089,1,No,13,Alta,Media,2,10,4,10,2,2,49068,9666.396
43,No,Travel_Rarely,Research & Development,6,Secundaria,Other,Media,Media,4,Research Director,Media,Divorced,16627,4,Yes,14,Alta,Alta,1,21,3,1,0,0,199524,41900.04
38,No,Travel_Rarely,Research & Development,1,Universitaria,Life Sciences,Alta,Alta,1,Research Scientist,Alta,Single,2619,3,No,17,Alta,Muy_Alta,0,8,3,0,0,0,31428,6191.316000000001
43,No,Travel_Frequently,Research & Development,9,Universitaria,Medical,Muy_Alta,Alta,2,Laboratory Technician,Alta,Divorced,5679,3,Yes,13,Alta,Media,1,10,3,8,4,7,68148,13902.192
48,No,Travel_Rarely,Research & Development,1,Secundaria,Life Sciences,Muy_Alta,Media,4,Manager,Media,Married,15402,7,No,11,Alta,Baja,1,21,3,3,0,2,184824,38813.04
44,No,Travel_Rarely,Human Resources,1,Secundaria,Life Sciences,Baja,Media,2,Human Resources,Media,Single,5985,4,No,11,Alta,Media,0,10,1,2,0,2,71820,14651.279999999999
34,No,Travel_Rarely,Sales,14,Universitaria,Technical Degree,Alta,Alta,1,Sales Representative,Alta,Divorced,2579,1,Yes,18,Alta,Muy_Alta,2,8,3,8,0,6,30948,6096.756
27,Yes,Travel_Rarely,Sales,2,Universitaria,Marketing,Alta,Alta,1,Sales Representative,Alta,Divorced,3041,0,No,11,Alta,Media,1,5,3,4,0,2,36492,7188.924
21,No,Travel_Rarely,Sales,22,Universitaria,Technical Degree,Alta,Alta,1,Sales Representative,Alta,Single,3447,1,No,11,Alta,Alta,0,3,2,3,1,2,41364,8148.7080000000005
44,No,Travel_Rarely,Research & Development,3,Universitaria,Other,Muy_Alta,Alta,5,Manager,Alta,Married,19513,4,Yes,12,Alta,Baja,1,26,2,2,0,1,234156,49172.759999999995
22,No,Travel_Rarely,Research & Development,6,Universitaria,Medical,Baja,Alta,1,Research Scientist,Alta,Married,2773,0,No,20,Muy_Alta,Muy_Alta,0,3,3,2,2,2,33276,6555.372
33,No,Travel_Rarely,Sales,8,Universitaria,Marketing,Alta,Alta,2,Sales Executive,Alta,Divorced,7104,0,No,12,Alta,Muy_Alta,0,6,3,5,1,2,85248,17902.079999999998
32,No,Travel_Rarely,Research & Development,9,Universitaria,Life Sciences,Baja,Alta,2,Research Scientist,Alta,Married,6322,1,Yes,12,Alta,Muy_Alta,1,6,2,6,0,5,75864,15931.439999999999
30,No,Travel_Frequently,Research & Development,3,Universitaria,Medical,Alta,Alta,1,Research Scientist,Alta,Divorced,2083,1,No,20,Muy_Alta,Alta,1,1,2,1,0,0,24996,4024.356
53,No,Travel_Rarely,Sales,1,Universitaria,Medical,Muy_Alta,Alta,2,Sales Executive,Alta,Single,8381,7,No,20,Muy_Alta,Muy_Alta,0,18,2,14,8,10,100572,21120.12
34,No,Travel_Rarely,Research & Development,1,Universitaria,Life Sciences,Media,Alta,1,Research Scientist,Alta,Married,2691,1,No,12,Alta,Muy_Alta,1,10,4,10,8,8,32292,6361.524
45,Yes,Travel_Frequently,Sales,26,Universitaria,Life Sciences,Baja,Alta,2,Sales Executive,Alta,Married,4286,2,No,14,Alta,Muy_Alta,2,5,4,1,0,0,51432,10492.127999999999
26,No,Travel_Rarely,Research & Development,6,Universitaria,Life Sciences,Alta,Alta,1,Laboratory Technician,Alta,Married,2659,1,Yes,13,Alta,Alta,1,3,2,3,0,2,31908,6285.876
37,No,Travel_Rarely,Research & Development,3,Universitaria,Other,Alta,Alta,3,Manufacturing Director,Alta,Married,9434,1,No,15,Alta,Alta,1,10,2,10,7,8,113208,23773.68
29,No,Travel_Rarely,Sales,3,Universitaria,Medical,Media,Alta,2,Sales Executive,Alta,Married,5561,1,No,14,Alta,Baja,1,6,5,6,1,2,66732,13613.328
35,No,Travel_Rarely,Research & Development,6,Primaria,Life Sciences,Media,Baja,2,Research Scientist,Baja,Single,6646,1,No,13,Alta,Media,0,17,3,17,11,8,79752,16747.92
33,No,Travel_Frequently,Research & Development,6,Universitaria,Life Sciences,Alta,Alta,2,Healthcare Representative,Alta,Divorced,7725,3,No,23,Muy_Alta,Alta,1,15,2,13,4,7,92700,19467.0
54,No,Travel_Rarely,Human Resources,19,Universitaria,Medical,Alta,Alta,3,Human Resources,Alta,Married,10725,2,No,15,Alta,Alta,1,16,1,9,7,1,128700,27027.0
36,No,Travel_Rarely,Research & Development,9,Secundaria,Medical,Media,Media,2,Manufacturing Director,Media,Divorced,8847,2,Yes,11,Alta,Alta,1,13,2,3,0,2,106164,22294.44
27,No,Travel_Rarely,Research & Development,3,Secundaria,Medical,Baja,Media,1,Research Scientist,Media,Single,2045,0,No,13,Alta,Muy_Alta,0,5,0,4,1,1,24540,3950.94
20,Yes,Travel_Rarely,Research & Development,10,Universitaria,Medical,Muy_Alta,Alta,1,Research Scientist,Alta,Single,1009,1,Yes,11,Alta,Muy_Alta,0,1,5,1,1,1,12108,1949.3880000000001
33,Yes,Travel_Frequently,Research & Development,3,Universitaria,Life Sciences,Baja,Alta,1,Research Scientist,Alta,Single,3348,1,Yes,11,Alta,Baja,0,10,3,10,9,7,40176,7914.6720000000005
35,No,Non-Travel,Research & Development,3,Secundaria,Life Sciences,Alta,Media,1,Laboratory Technician,Media,Married,1281,1,No,18,Alta,Alta,2,1,3,1,0,0,15372,2474.8920000000003
23,No,Travel_Rarely,Research & Development,4,Master,Medical,Baja,Muy_Alta,1,Research Scientist,Alta,Married,2819,2,No,16,Alta,Baja,1,5,3,3,0,2,33828,6664.116
25,No,Travel_Rarely,Sales,8,Master,Life Sciences,Muy_Alta,Muy_Alta,2,Sales Executive,Muy_Alta,Married,4851,0,No,22,Muy_Alta,Alta,1,4,4,3,1,2,58212,11875.248
38,No,Travel_Rarely,Sales,7,Secundaria,Marketing,Muy_Alta,Media,2,Sales Executive,Media,Single,4028,0,No,20,Muy_Alta,Baja,0,8,2,7,0,5,48336,9522.192000000001
29,No,Travel_Frequently,Research & Development,1,Primaria,Life Sciences,Media,Baja,1,Research Scientist,Baja,Divorced,2720,1,No,18,Alta,Muy_Alta,1,10,5,10,2,8,32640,6430.08
48,No,Travel_Rarely,Sales,2,Master,Marketing,Media,Muy_Alta,2,Sales Executive,Muy_Alta,Married,8120,3,No,12,Alta,Muy_Alta,0,12,3,2,2,2,97440,20462.399999999998
27,No,Travel_Frequently,Sales,3,Master,Medical,Muy_Alta,Muy_Alta,2,Sales Executive,Alta,Divorced,4647,1,Yes,20,Muy_Alta,Media,2,6,3,6,0,4,55764,11375.856
37,No,Travel_Rarely,Research & Development,10,Master,Life Sciences,Muy_Alta,Muy_Alta,1,Research Scientist,Muy_Alta,Single,4680,3,No,17,Alta,Baja,0,4,2,1,0,0,56160,11456.64
50,No,Travel_Rarely,Research & Development,28,Master,Medical,Muy_Alta,Muy_Alta,1,Laboratory Technician,Muy_Alta,Married,3221,1,Yes,11,Alta,Alta,3,20,3,20,3,8,38652,7614.444
34,No,Travel_Rarely,Research & Development,9,Secundaria,Medical,Muy_Alta,Media,3,Healthcare Representative,Media,Single,8621,1,No,14,Alta,Media,0,9,3,8,7,7,103452,21724.92
24,Yes,Travel_Rarely,Sales,3,Universitaria,Life Sciences,Baja,Alta,2,Sales Executive,Alta,Single,4577,9,No,14,Alta,Baja,0,4,3,2,2,0,54924,11204.496
39,No,Travel_Rarely,Research & Development,2,Secundaria,Technical Degree,Muy_Alta,Media,2,Healthcare Representative,Media,Single,4553,1,No,11,Alta,Baja,0,20,4,20,11,10,54636,11145.743999999999
32,No,Travel_Rarely,Sales,10,Universitaria,Marketing,Muy_Alta,Alta,2,Sales Executive,Alta,Single,5396,1,No,12,Alta,Muy_Alta,0,10,2,10,0,8,64752,13209.408
50,Yes,Travel_Frequently,Sales,8,Universitaria,Technical Degree,Media,Alta,2,Sales Executive,Alta,Married,6796,3,Yes,14,Alta,Baja,1,18,4,4,1,3,81552,17125.92
38,No,Travel_Rarely,Research & Development,1,Master,Life Sciences,Media,Muy_Alta,2,Healthcare Representative,Muy_Alta,Single,7625,0,No,13,Alta,Alta,0,10,4,9,1,8,91500,19215.0
27,No,Travel_Rarely,Research & Development,1,Universitaria,Life Sciences,Alta,Alta,3,Manufacturing Director,Alta,Married,7412,1,No,11,Alta,Muy_Alta,0,9,3,9,0,7,88944,18678.239999999998
32,No,Travel_Rarely,Research & Development,3,Universitaria,Life Sciences,Alta,Alta,3,Research Director,Alta,Single,11159,3,No,15,Alta,Muy_Alta,0,10,6,7,7,7,133908,28120.68
47,No,Travel_Rarely,Sales,14,Universitaria,Marketing,Muy_Alta,Alta,2,Sales Executive,Alta,Single,4960,2,No,12,Alta,Muy_Alta,0,20,2,7,1,7,59520,12142.08
40,No,Travel_Frequently,Sales,5,Secundaria,Life Sciences,Muy_Alta,Media,3,Sales Executive,Alta,Married,10475,5,Yes,21,Muy_Alta,Alta,1,20,2,18,1,12,125700,26397.0
53,No,Travel_Rarely,Research & Development,7,Master,Life Sciences,Alta,Muy_Alta,4,Research Director,Muy_Alta,Married,14814,3,No,19,Alta,Alta,0,32,3,5,1,3,177768,37331.28
41,No,Travel_Rarely,Human Resources,10,Secundaria,Human Resources,Media,Media,5,Manager,Media,Divorced,19141,3,No,15,Alta,Media,3,23,2,21,12,6,229692,48235.32
60,No,Travel_Rarely,Sales,16,Universitaria,Marketing,Baja,Alta,2,Sales Executive,Alta,Single,5405,8,No,14,Alta,Muy_Alta,0,10,1,2,2,2,64860,13231.439999999999
27,No,Travel_Frequently,Research & Development,10,Universitaria,Life Sciences,Muy_Alta,Alta,3,Manufacturing Director,Alta,Divorced,8793,1,No,21,Muy_Alta,Alta,2,9,4,9,1,7,105516,22158.36
41,No,Travel_Rarely,Human Resources,1,Secundaria,Human Resources,Muy_Alta,Media,5,Manager,Media,Married,19189,1,No,12,Alta,Media,1,22,3,22,2,10,230268,48356.28
50,No,Travel_Rarely,Sales,8,Universitaria,Marketing,Muy_Alta,Alta,1,Sales Representative,Alta,Married,3875,7,No,15,Alta,Muy_Alta,1,4,2,2,2,2,46500,9160.5
28,Yes,Travel_Rarely,Research & Development,1,Primaria,Life Sciences,Baja,Baja,1,Research Scientist,Alta,Single,2216,7,Yes,13,Alta,Muy_Alta,0,10,4,7,3,7,26592,4281.312
36,No,Non-Travel,Research & Development,8,Master,Life Sciences,Baja,Muy_Alta,3,Research Director,Muy_Alta,Married,11713,9,No,14,Alta,Baja,1,10,2,8,0,5,140556,29516.76
38,No,Travel_Rarely,Research & Development,1,Universitaria,Life Sciences,Alta,Alta,3,Manufacturing Director,Alta,Single,7861,4,Yes,14,Alta,Muy_Alta,0,10,4,1,0,0,94332,19809.719999999998
44,No,Non-Travel,Research & Development,24,Primaria,Medical,Baja,Baja,1,Laboratory Technician,Baja,Single,3708,2,No,14,Alta,Alta,0,9,5,5,1,4,44496,8765.712
47,No,Travel_Frequently,Sales,3,Universitaria,Medical,Muy_Alta,Alta,4,Sales Executive,Alta,Divorced,13770,9,Yes,12,Alta,Muy_Alta,2,28,2,22,11,13,165240,34700.4
30,No,Travel_Rarely,Sales,27,Universitaria,Marketing,Alta,Alta,2,Sales Executive,Alta,Divorced,5304,7,No,23,Muy_Alta,Muy_Alta,1,10,2,8,7,7,63648,12984.192
29,No,Travel_Rarely,Sales,10,Universitaria,Life Sciences,Alta,Alta,1,Sales Representative,Alta,Single,2642,1,No,11,Alta,Alta,0,1,6,1,0,0,31704,6245.688
42,Yes,Travel_Frequently,Research & Development,19,Universitaria,Medical,Alta,Muy_Alta,1,Research Scientist,Muy_Alta,Divorced,2759,6,Yes,12,Alta,Muy_Alta,0,7,2,2,2,2,33108,6522.276
43,No,Travel_Frequently,Sales,15,Secundaria,Life Sciences,Muy_Alta,Media,2,Sales Executive,Media,Married,6804,3,No,18,Alta,Alta,1,7,5,2,2,2,81648,17146.079999999998
34,No,Travel_Rarely,Research & Development,8,Universitaria,Medical,Media,Alta,2,Healthcare Representative,Alta,Single,6142,3,No,11,Alta,Muy_Alta,0,10,2,5,4,3,73704,15035.615999999998
23,No,Travel_Rarely,Research & Development,9,Universitaria,Medical,Media,Alta,1,Laboratory Technician,Alta,Married,2500,1,No,14,Alta,Muy_Alta,1,5,2,4,0,2,30000,5910.0
39,No,Travel_Rarely,Human Resources,3,Master,Human Resources,Alta,Muy_Alta,2,Human Resources,Muy_Alta,Married,6389,9,No,15,Alta,Alta,1,12,3,8,3,6,76668,16100.279999999999
56,No,Travel_Rarely,Research & Development,9,Universitaria,Medical,Alta,Alta,4,Healthcare Representative,Alta,Married,11103,7,No,11,Alta,Alta,0,30,1,10,1,1,133236,27979.559999999998
40,No,Travel_Rarely,Research & Development,2,Secundaria,Medical,Muy_Alta,Media,1,Research Scientist,Media,Single,2342,0,Yes,20,Muy_Alta,Muy_Alta,0,5,2,4,2,3,28104,4524.744
27,No,Travel_Rarely,Research & Development,7,Universitaria,Medical,Muy_Alta,Media,2,Healthcare Representative,Media,Single,6811,8,No,19,Alta,Baja,0,9,2,7,0,7,81732,17163.72
29,No,Travel_Rarely,Sales,10,Universitaria,Marketing,Muy_Alta,Alta,1,Sales Representative,Alta,Divorced,2297,1,No,14,Alta,Muy_Alta,2,2,2,2,2,2,27564,4437.804
53,No,Travel_Rarely,Research & Development,6,Universitaria,Life Sciences,Muy_Alta,Alta,2,Laboratory Technician,Alta,Single,2450,2,No,17,Alta,Muy_Alta,0,19,4,2,2,2,29400,4733.400000000001
35,No,Non-Travel,Research & Development,2,Universitaria,Life Sciences,Muy_Alta,Alta,2,Healthcare Representative,Alta,Divorced,5093,2,No,11,Alta,Baja,1,16,2,1,0,0,61116,12467.663999999999
32,No,Travel_Frequently,Research & Development,24,Universitaria,Life Sciences,Baja,Alta,2,Laboratory Technician,Alta,Married,5309,1,No,15,Alta,Muy_Alta,2,10,2,10,4,7,63708,12996.431999999999
38,No,Travel_Rarely,Research & Development,2,Universitaria,Medical,Muy_Alta,Alta,1,Research Scientist,Alta,Married,3057,6,Yes,13,Alta,Media,1,6,0,1,0,1,36684,7226.7480000000005
34,No,Travel_Rarely,Research & Development,8,Universitaria,Life Sciences,Media,Alta,2,Manufacturing Director,Alta,Divorced,5121,3,No,14,Alta,Alta,1,7,3,0,0,0,61452,12536.207999999999
52,No,Travel_Rarely,Sales,3,Secundaria,Marketing,Alta,Media,4,Manager,Media,Married,16856,1,No,11,Alta,Baja,0,34,3,34,1,16,202272,42477.119999999995
33,Yes,Travel_Rarely,Research & Development,1,Universitaria,Other,Muy_Alta,Alta,1,Research Scientist,Alta,Single,2686,1,Yes,13,Alta,Alta,0,10,2,10,7,8,32232,6349.704000000001
25,No,Travel_Rarely,Sales,26,Universitaria,Medical,Alta,Alta,2,Sales Executive,Alta,Single,6180,1,No,23,Muy_Alta,Media,0,6,5,6,1,4,74160,15128.64
45,No,Travel_Rarely,Sales,2,Primaria,Technical Degree,Media,Baja,2,Sales Representative,Baja,Single,6632,0,No,13,Alta,Baja,0,9,3,8,3,1,79584,16712.64
23,No,Travel_Rarely,Research & Development,10,Master,Medical,Baja,Muy_Alta,1,Research Scientist,Muy_Alta,Single,3505,1,No,18,Alta,Muy_Alta,0,2,3,2,0,2,42060,8285.82
47,Yes,Travel_Frequently,Sales,27,Master,Life Sciences,Media,Muy_Alta,2,Sales Executive,Muy_Alta,Single,6397,4,Yes,12,Alta,Muy_Alta,0,8,2,5,1,3,76764,16120.439999999999
34,No,Travel_Rarely,Sales,2,Universitaria,Other,Muy_Alta,Alta,2,Sales Executive,Alta,Single,6274,1,No,22,Muy_Alta,Alta,0,6,5,6,1,4,75288,15810.48
55,Yes,Travel_Rarely,Research & Development,2,Universitaria,Medical,Muy_Alta,Alta,5,Manager,Alta,Married,19859,5,Yes,13,Alta,Muy_Alta,1,24,2,5,1,4,238308,50044.68
36,No,Non-Travel,Sales,8,Secundaria,Life Sciences,Baja,Media,3,Sales Executive,Media,Single,7587,1,No,15,Alta,Media,0,10,1,10,0,9,91044,19119.239999999998
52,No,Non-Travel,Research & Development,19,Universitaria,Medical,Muy_Alta,Alta,1,Research Scientist,Alta,Married,4258,0,No,18,Alta,Baja,1,5,3,4,1,2,51096,10423.583999999999
26,No,Travel_Frequently,Research & Development,1,Primaria,Life Sciences,Baja,Baja,1,Laboratory Technician,Baja,Divorced,4364,3,No,14,Alta,Baja,1,5,2,2,2,0,52368,10683.072
29,No,Travel_Rarely,Research & Development,27,Universitaria,Medical,Media,Alta,2,Healthcare Representative,Alta,Married,4335,4,No,12,Alta,Baja,1,11,3,8,1,1,52020,10612.08
26,Yes,Travel_Rarely,Sales,8,Secundaria,Technical Degree,Muy_Alta,Media,2,Sales Executive,Media,Single,5326,6,No,17,Alta,Alta,0,6,2,4,1,2,63912,13038.047999999999
34,No,Travel_Rarely,Research & Development,1,Master,Life Sciences,Media,Muy_Alta,1,Research Scientist,Muy_Alta,Single,3280,2,No,16,Alta,Alta,0,10,2,4,1,3,39360,7753.92
